X_t,Y_t,pm_alpha,pm_delta
-0.0018484357223321423,0.0005162634745057459,-3.271557900203324,-2.352104242535878
-0.0018952040300759883,-0.00048339252741417757,,
-0.0019577744568492587,-0.0001255073940153306,,
0.0009083421891279583,-0.001747864357541719,,
0.0008789735448417108,0.0017781932286110864,-1.8306239778552444,-5.754910056859859
0.0005302905977549867,0.0019702495758713214,,
-0.0014583543868824335,-0.001452967945563027,,
-0.0019690678165751306,-0.0008978441579712916,-2.6662559249914937,-3.325526314467633
0.0012121326032536106,-0.0018744975405024416,3.7424882270255355,-2.4750566438076214
0.0019096719113011404,-0.0012244281334684252,,
0.002309216209603128,8.476611489372486e-05,-2.855705828440421,-4.295115522100392
0.0001597604845565684,-0.0023208874084818835,,
-0.0008228568914482531,0.00218547439615981,,
0.0007861170143951095,-0.0022811416067488803,-2.446948954933924,-4.645115378690388
-0.0024185055483460683,2.0862306983382814e-05,-2.0272984855012885,-4.782142069721717
0.0003385779586013121,0.0024089187907667766,-3.190909800129387,-3.559875559863368
-0.002422779253412219,0.00031508812913760186,,
0.0021546540296212852,0.0011519498561097415,,
0.0019188885817606042,-0.0015180384718669387,,
0.002447928340172772,-0.00011866335863922562,,
-0.002434185315660673,-0.00032682922619784507,,
-0.00205147615075825,-0.001362996073317004,,
-0.001231166599751705,0.0021335323243918103,,
0.001572526798441647,0.001918794364108892,-2.4614215155551764,-4.76513263228097
-0.0017464796692558673,0.001779369191108124,,
0.002348310713926494,0.0008644158574941256,-2.2449833455911814,-4.614614529838401
-0.0007936379053856584,0.0023790267469953183,-4.079579694620107,-5.505837926836612
-0.0009377072449986456,-0.002346597047326361,,
-0.001503550106716464,0.002086223419058199,,
0.002564718061236987,-0.0002151086456263065,,
0.0014242800928653447,0.002198386458425551,,
-0.0025622470241691603,0.000577759969363811,,
-0.002420451631234794,0.0011071964295634323,-3.5459711364359547,-2.7833960036012444
6.275559666192824e-05,-0.0027139726884388643,-3.690018907608541,-4.159414755161363
0.002023296373438256,0.001825902326080834,-2.58482440853257,-4.394992993218875
-0.0003698145700361644,0.0027126662884037213,0.23718386358929694,-5.041612056729583
-0.001721287820057853,0.0021704286242167307,-3.0509416564706475,-4.19327627969413
0.001985814268220357,-0.001981663662648532,,
0.0015492058751896706,-0.0023879163047453925,,
-0.0025048325725042387,-0.0013815454645121916,,
0.002801107360540455,-0.0006037729995707782,-2.97626331644338,-5.4930335496146725
-0.0006663232999609609,-0.0027970006422095204,-1.5637001705992881,-6.934370329944092
0.0009643989763264897,0.0027398812617885214,-2.2745412884040555,-5.916082971331795
0.0002835234765603896,0.002908466723995352,,
-0.0028567732170105826,-0.0007872798858879961,-2.6587520485659617,-4.254626652699761
-0.00302888533463497,0.0005293405479501358,,
-0.0025558805991579164,0.0017331969319866651,-2.2461296596724227,-4.241082259177806
0.002965994126046504,0.0009293837710099037,,
0.002326571102802314,0.0020660796174233236,,
0.0030964037988033062,0.0003267524871850655,1.4428747033220302,-4.394591272353886
-0.0019418893340955347,0.002535481807711522,,
0.0012228607191772354,-0.002964035767081797,2.516495592278966,-2.9295388074870523
-0.0018137029521690887,-0.002649473182872314,-2.308272677309456,-5.879706577700558
-0.002997186093916675,-0.001199191182854383,,
0.0018568884179234457,0.002672881976208548,,
0.0022583379194905003,-0.0023477102120297738,,
0.0029468905252164478,0.0013936867875138194,,
0.0007791874993310561,-0.0031699881143907563,,
0.0003280950493717643,0.0032506378401104324,,
0.0032069806170502073,0.0006673788926821861,,
0.0032642002922416095,0.00030229215661333825,,
-0.0015972323277430292,0.0028698470809608067,,
0.0017016135718093794,0.002811341694827156,,
0.0005070451362306316,-0.003253240144943116,,
-0.0013893255240936505,0.0029994965818998355,,
-0.002884412081268988,0.0016174330021623317,,
0.0021445748244017238,-0.002544866676204768,,
0.0025998892462179854,-0.002142188098566218,-1.5838301825269507,-4.920186144832669
-0.0006210833664475257,-0.003327059147159475,-2.475886912911682,-4.0907053572982255
-0.0025579897518840486,0.0022175114102536355,,
0.002150437153424851,0.0026322067896153547,-3.4378201050384245,-5.271202084234291
-0.003418951729161896,6.704629025973277e-05,,
-0.003323916933187273,0.0009205906896278819,-2.359892254451259,-2.4396349633515544
-0.0004926353068018839,0.0034347392891189922,,
-0.003349457069152903,-0.0009169852793411389,,
-0.002984775643745584,0.0018106461814149798,,
0.002264230059081709,-0.002674208497944939,-3.2148647743801364,-3.332534769314738
-0.0026382835366776302,-0.0023149580810462454,,
0.0011141551413632509,0.0033309268364203545,-2.3318561903169233,-3.5687879988901643
0.0033789332137909448,0.0009697052896074214,,
0.0026523608579329307,0.0023086062380890393,,
0.001341148356047003,0.0032591872465921067,,
-0.0029228700563069332,-0.001985597839141073,,
0.003557381642593845,-0.00017351168099982475,,
-0.003223697670339242,0.0015159300249433176,,
0.003075252896328056,-0.0018209513597938383,,
-0.0014296974016769432,-0.003276459604259185,-2.8118393191059514,-4.891271162592191
0.001303767897608874,-0.0033416479134661587,,
0.0025645219609124717,0.002541220463870194,-2.5210969386318167,-4.0367054634083575
0.0032603724988886224,-0.0015512178019983925,,
-0.003244686789744711,0.0017897775888866833,,
-0.0037005947355068136,-0.00027143787270937246,,
-0.0027994210104292216,-0.002462066827475485,,
-0.002055730807965858,0.0031199375112970695,,
0.0033039898892101996,0.0017465751897320317,-3.638379797194651,-3.085631441319062
-0.0036988004961152465,-0.0006788289371427874,-0.6516493174135602,-7.217950160555212
-0.0015337725597148377,-0.0034551468136363233,,
0.00033066863136534206,-0.003779555199901872,-2.206141822794028,-4.468104048326383
-0.0012421202932344807,0.003611904235643908,-1.621212731297128,-5.779546834555593
3.9906382073492006e-05,0.003857723467847191,-2.157162160230312,-5.283205553255341
0.0007149749505755255,-0.0038082317114700717,-3.543497948658453,-4.325649142318573
-0.0004906299306387868,-0.0038517363625005818,,
-0.00296502363456835,-0.002516005382860043,-2.172067926289036,-4.871849727769472
-0.00045110907737939005,0.0038644476039047283,-2.2639804675218613,-6.790726603792705
-0.003781583177615042,0.0009479069218262246,,
0.0039300625605422764,4.667353115823143e-05,-4.995673329384792,-0.1509534546134784
-0.0002043232300957856,-0.003929189440739443,,
-0.003965120264638688,6.717842149319783e-05,-1.2965796621772192,-6.421974469387522
-0.0029243602136029582,0.0027169509404620417,,
0.003816602039675832,0.0011760581402801874,,
0.0013602295725331814,-0.0037660714322046815,-0.07578471790003531,-7.49634730299419
0.002363616633002168,-0.003241469063302572,-2.289417125680122,-4.504070037468134
0.0013659836425768904,0.0037826389382447415,-2.564061773324328,-4.663402597678112
0.0009181632550141504,0.003917945805106409,-2.473879670526493,-4.586003458522378
-0.002670816768908058,0.0030346383238720903,,
-0.0019409456851493163,0.003553434068562472,,
-0.0009456586816751795,0.003965029402587655,-2.389029552146262,-4.679393868353664
-0.000724297754992869,-0.004023658564270866,,
-0.0005154806105907847,0.004061446840764329,,
-0.0034408769172085555,0.0022900007498796214,-2.8212870829134014,-4.031858294488708
0.0028750281548540354,-0.002976949135677633,-2.4035886526792565,-4.490862582045509
0.0014252596429846227,-0.003919839133004174,,
-0.0021814412722409673,0.0035636939545771076,,
-0.004089533224226826,0.0009230699272077175,-2.847809785110302,-4.187321590182336
0.00046295632724457474,-0.004175566753459419,,
0.003943691140596794,0.0015121401367623722,-2.54628527825578,-4.26613225067165
0.0042199365781360135,0.0004394648293618707,,
0.004145512580833776,0.0009096802665564756,-2.7332108130200354,-4.212859913054719
-0.004254748474718636,7.137757128041338e-06,-1.170952884984262,-6.152618287890075
-0.002813965669176448,-0.003202969993428739,-4.751766041386621,-8.154034704882125
0.003919338433247249,-0.0017677607002027542,-3.9107600178341757,-5.309163906104807
-0.0033227895057357836,0.0027471654986185668,,
0.0033310917050598187,-0.0027686693666932743,-2.827785628987446,-4.524269100608039
-0.0018451135907295874,0.003919269875770664,,
0.004329128473206177,-0.00016643977452274528,,
-0.0008993721365691558,0.0042498163081894245,,
-0.0006626561138994574,0.004293336022229793,,
0.003416037522376605,0.002722145749248806,-2.3142137443484336,-4.459398687892992
-0.002928194541680527,0.0032510571869268337,-0.6231718127038164,3.8868364942670137
0.0007763742925652536,-0.004307699740309643,,
0.003145982110588992,0.003044156240933781,,
0.00037078593813303235,0.004363341674108314,,
-0.0041980553427292564,0.0012510947645376067,,
-0.00024285777584268745,-0.004376662652353048,,
-0.004120689200557534,0.001500174279333955,-2.440866649126978,-4.308249920303344
0.002238123456066342,0.0037802330060429383,,
-0.004374206850495968,0.0004874732909498332,-3.7354538046369323,-2.7422613013892145
0.003948926714348071,0.001955131753201369,,
0.0013424593267642255,-0.0041995871576703,,
-0.0009937483534058834,0.0043260765614960275,,
-0.0002234503015998783,0.004440848937449676,,
-0.004241701976255458,-0.0013396184666008492,-2.4138242925284055,-4.517216473183314
0.0012943777307269416,0.004257685057299347,,
0.004456689499471038,0.00017941781892853205,,
-0.00010218767597861952,-0.004472298735978743,,
0.0025144155381456577,-0.003703227781234905,-2.6223362689317202,-4.343859116804713
-0.0035952432327323557,0.002703271023922729,-2.3503301895192865,-4.607646960878102
0.0026214929574853774,0.0036651956284861403,-2.76023813574628,-3.4446094401527576
-0.0010304459850122795,-0.00441471829218295,,
-0.0024741129564187195,-0.003808675527254471,-2.129633510935113,-5.488684527801715
0.0038297119220962253,0.002445202451478024,-0.43684160186191995,-8.029671124072735
0.004384920461141312,-0.0012358236129772194,-2.321703868963006,-4.7406760229055065
0.003887548533450401,-0.002378795070711934,,
-0.004460673764354582,0.0009425311643694555,,
-0.0027237070897249845,-0.0036964857939321715,,
0.003995857606050799,0.002299206599184171,,
-0.004171579233640854,0.0020058890341800254,-2.138410731200829,-5.21461755829394
-0.003066982275751025,0.0035193966553044693,,
-0.004669503936970198,7.023329273021823e-05,-2.772790897603264,-4.464594549921411
-0.004669463520364194,-0.00015174546292191668,-2.7229598389943797,-3.8723548830229606
0.0027399756903163913,0.003819257433823929,,
-0.001443933661221814,0.0044832410839443166,,
-0.002329174140277574,-0.004120832872732653,-2.609780616517972,-4.5951270448052
-0.00471617851559958,-0.0004265404051622255,-2.747773597020838,-4.783745674903012
3.881959515737014e-05,0.0047361091775216775,,
-0.0029871978337879085,-0.003699269503180086,,
-0.0023914247724045093,0.004120818968918744,-2.389923492409326,-3.4103886455834327
0.0044873109750111296,-0.0016215608807190417,,
-0.0039444449506660885,0.002702520996963727,,
0.004790711546265291,-8.38861740893998e-05,,
0.0014811955760802005,0.004582810008679896,,
0.0006095856159634322,-0.004788136309151618,-2.130262337448152,-4.632756743568969
0.004457822588444507,0.001900598692723895,-5.18574298894801,-0.6504699235852043
0.004659917763287839,0.001397420193485051,-2.4953702118571752,-4.397113152354179
-0.0018216163092094212,0.004537375016602186,-2.3876430132216795,-4.746005019020052
0.0038572312221320207,-0.003009588329397675,,
0.0027115159807715853,-0.004082684022784767,-2.7861580287710894,-4.235787899078501
0.003192499737274777,0.003746322444063497,-4.342142977243446,-2.786388754438693
0.004371824967361883,0.002263974839370733,-2.430151779338679,-4.508559948445748
-0.0041917249746741036,-0.0025890822215976967,,
-0.004675611801307611,-0.001573372830892435,-2.501901225341842,-4.498190278295942
-0.00013043608483972967,-0.004961332452777819,,
0.0016935125158949545,0.004671467755774518,,
0.004079408808828536,0.0028510172807875924,,
0.0019581031812758577,0.004579423292618194,-2.4657046334741537,-4.5301655148557005
-0.004880475494154865,0.0010600645907403677,,
0.0037302221162239936,-0.0033733973136600153,-2.549514526256207,-4.256320102883851
0.001124054655131917,0.0049171889705557125,,
-0.0005791153078542348,-0.005026886187591503,-4.287590684309805,-6.812614947266504
-0.0030423096415707626,0.004105970279104695,-2.7171050883836,-4.469561588837743
-0.0023182883085852593,-0.004569165752679113,-2.4516116671566865,-4.2350676178698015
-0.005106475546090011,-0.0004350045985941642,,
2.7333842121482076e-05,0.005138096043286708,,
0.0011672087864006446,-0.005007180125892739,,
-0.003578532642353045,-0.0037073807211859986,-1.2091027339271558,-5.625549445460965
-0.003984919186183251,0.003284191839993376,,
0.004517620629385649,-0.0025037847922933197,-2.523735294641342,-4.46788483359133
0.004775894395518806,-0.0020099263430668523,-2.29255025624326,-4.411087243620449
0.005075166218839079,0.0012766358616269579,,
-0.005236150392595836,0.0003626743988631807,,
-0.003813632462802692,-0.0036170419341550516,,
0.005249901456237522,0.00039587620594272097,-2.34211105530616,-4.016485726343879
-0.0018085570374350862,-0.004955686642802481,,
-0.004477024317674173,-0.0028580195640853265,,
-0.003224508302280239,-0.004243005239097597,,
-0.0005126500068449241,0.005312938190453365,-2.375535816393902,-4.655605466165809
0.004520384001732347,-0.0028527651736394433,,
0.005349916175444692,-0.0001957322355890092,-4.329499898427385,-3.966004229505552
0.00528672081974108,-0.0008634337790505792,-2.5795585489186226,-4.644669345100704
-0.004724104057065009,-0.0025340682827908446,-2.6837801956475946,-4.612753315579708
0.003763255341120939,0.0038485795458246055,-2.919223007053159,-4.351407886166456
0.001608902331567503,-0.005141888314817519,,
0.000353822884329424,0.005398699160128925,-2.587709595334949,-4.14607568736366
0.0025871225141540547,0.00475366125241645,,
-0.003926483928928649,0.0037278823462858135,,
0.0019561298636447365,-0.005096899815037219,-1.701174830192605,-4.645118133254099
0.002930057649419564,0.004643251840289175,-4.19583811573726,-1.4725085972174683
0.0038875524851156437,-0.003883907358702724,-0.7602550950822303,-1.5080239807896587
0.001950283167414408,0.005141252257940144,-2.4397827529127594,-4.294387192848139
-0.0025115823550636825,0.004917280741423669,-2.592327584346115,-4.2339875758472
-0.0053700832596059005,0.0013038730793881377,-1.4612058005868203,-3.1243816807091456
0.004222929438258926,0.0035807878038881676,,
-0.0005833156292798866,0.0055260526734220924,,
0.005204833916287118,0.0019627881684858113,,
-0.005541605294874233,0.0005882828934922811,-2.1695899171109367,-5.594563092594447
0.005516392693800432,0.0008136754009637631,-3.289157225309488,-3.5299475732554413
-0.0003990350511630149,-0.005561840249444869,-2.5124374631948316,-4.688571375388464
0.003598365597402547,0.004285609763744381,-2.1661348390740125,-4.774719178713597
-0.003562223395889436,-0.0043325902882100234,,
0.005147620875072237,0.0023565121470327166,-1.1203402742027997,-6.760779535648366
0.005470333519577791,-0.0014818904709516727,-2.4930545261262953,-4.494653298338738
0.004179988333108802,0.003829065631540304,-2.729326353201087,-4.480549618484138
-0.005455852324654078,0.001564859494473389,,
-0.002952936629557035,-0.004852146969110721,,
0.0003508938757978286,-0.005691952959390548,-2.767647603832982,-4.047137617072848
-0.0014677838990218683,0.005510652938784031,-3.919292750879798,2.188712506219097
0.004703349292406522,-0.0032328745692746306,,
-0.002722764345277629,-0.005020952711568686,-5.5559348613847055,-1.5622194877051514
-0.004535774361753597,0.003476797767222817,-2.60732555807803,-5.621713960563693
-0.0029246290414126335,0.0049582236553612925,,
0.0043704405770119085,-0.003757100952313783,-1.0458982264833767,-10.004008560854478
-0.0017001420587923221,-0.005537793204673258,,
-0.005270860991137649,-0.0024132849250076693,,
-0.0036926961870273,-0.004470510975667408,,
-0.00489379227182932,0.0031391536099108466,-2.835971441345419,-5.0496826162187975
-0.0032870073760826743,0.004818859811960666,,
0.005202902623454541,-0.002709896876155728,,
-0.00440824991132057,0.003871816607444205,-2.6041807457704906,-4.543330637011718
-0.00015094511829402636,-0.005877238704802481,-2.632030383696071,-4.094021997661893
-0.001888056942040178,-0.005572928788907523,-1.9957166130406605,-4.962466329583625
0.0036660726031159867,-0.00462162525619449,,
-0.005543745165143036,0.00201724503838984,,
0.004736233922374454,0.0035234473496960185,-2.0434089368571415,-5.872235161714714
0.005904687075221063,0.00015441499914062838,-3.503746355430213,-3.924564749458756
-0.003250823725675024,-0.004956890254976904,-2.1215149215015803,-4.047520274970031
-0.005102792791544119,-0.00306307294044168,-2.4710058787012965,-4.629302261753352
0.0034235422220063516,0.004887905210274762,,
0.005597156265202103,0.0021811750300938892,,
0.0017904264183556437,0.005757317501077455,1.4750345584485376,0.477666048676666
-0.001939954941348263,0.005713127258779229,,
0.005859827834573106,-0.0014415949912217486,,
0.0026208281111226605,0.005469424666996865,-2.3811046407577963,-4.663826608254831
-0.005703813342313829,0.002068420416282506,-3.409184370428071,-4.341522804863532
-0.003077077683932567,0.0052430546894108535,-5.983599594514472,-0.7652310751046472
-0.006041423689570701,-0.000732537124547132,,
-0.003443528186269257,-0.00502539904119206,,
0.005443178945184359,0.0027574284850983397,-2.396932355886897,-4.381488328196188
-0.005586829427646456,0.002456374629797114,,
-0.001915033146890698,-0.005818066337993046,-1.6571055188587995,2.259129804639544
-0.00220654335219143,0.005718104243466568,,
0.005370811015763096,-0.0029971577615713965,-2.9089492723032904,-3.660460206294317
-0.0006269918489364009,0.006131410265832379,-2.5292235110555064,-4.696950241669677
-0.006166078164146022,-7.677820780329619e-05,-2.220987849308172,-4.197306480453701
0.004834665459609463,-0.0038734208645286755,-2.410077084132367,-4.370824633834425
0.005593008417894713,-0.0026719489625893016,,
-0.006104075493150941,0.0011933536024962153,,
0.0047590452630345325,0.0040145880502104325,,
0.002885725488343505,-0.005540207558264735,-2.3503204615479008,-4.996098414067779
-0.004153834527533966,0.004665793465952374,-2.6426895448083427,-4.328966282919575
-0.0014450217730481083,-0.006080511953361697,-2.881631606859776,-5.167949461409453
0.0016961421712417104,-0.006022319888692003,-2.5795329925683244,-4.653204189751382
-0.003731823431785314,0.005038252041952398,-2.640493533831659,-4.717495408768798
0.0012662602390828969,0.006151728710376393,,
-0.005893708483383241,-0.0021763110868305304,,
0.001961978362484859,-0.006001841631369546,,
0.00010435362550596736,-0.006317475447822547,,
-0.006058170992761922,-0.0018169609340502827,,
0.006024334157922545,0.0019271052916531716,0.22649040803687293,-7.8137287976221215
-0.0022778796411951885,0.0059126376481052215,,
-0.00561528275613436,-0.002946962264061481,-2.8121458892220734,-1.7799376198776733
0.0034838759664618567,0.005318566663878639,,
0.005448026137176824,0.0032915311552018382,,
0.00477164869866232,-0.004223304397509163,,
-0.005674486717985926,0.0029093451757859676,,
-0.004035952260057037,-0.004939694028662268,,
-0.004445135315598251,-0.00460003142432199,,
-0.004956255459051618,-0.004046807283660694,,
-0.005921259128367446,-0.0024362110819187064,,
-0.0027280599749798192,0.005811373469771273,-2.5479219318503485,-3.9528816724508777
0.0009196083233390201,-0.00636551043347774,,
0.005307112343861011,-0.0036993045941206885,-3.1913091827412097,-5.156577676422303
-0.005930054510827155,0.0026009583418561415,-4.214366731848328,-0.8414980373709455
0.004729733711844393,-0.00442998222334563,,
0.0051792620986570136,0.0039289675821680735,,
0.001302349532116306,-0.0063766400556266685,,
0.00535440606229493,0.0037074632924552213,-2.262370482146906,-4.432430846073112
0.005055177139520123,-0.004115176253830053,,
0.00010279250060545202,0.006519022706357061,-3.3493326303233886,-5.120093491761104
-0.003556364298865433,-0.005479263772930964,-2.0704011552068184,-5.160825168703486
0.0016223905035043762,0.006338622855728195,-3.860112061791039,-2.172013953423692
0.0037319002551054778,-0.0053892492514989,,
-0.0063241329249659264,-0.001744599404055691,,
0.0043590490684712845,0.004915261406887982,,
0.0006737821916798204,-0.006544181104637025,,
-0.005151736930332884,0.0040994976955789275,-2.235243567797612,-5.095223000697663
-0.00621420007199431,-0.0022107497649055904,1.4692433438042185,-10.10645471352886
-0.006590187641990432,-0.0002707726802329882,-2.7495892103054853,-7.694177771899736
0.002802987249536033,-0.005976065802012509,-8.218586380343282,3.19120661912874
0.006601479392649287,0.0002613253105543176,,
0.006452937149980801,0.0014243639329511,,
-0.0009777565727101382,0.006539572725968681,,
0.004639973282076013,0.0047189285595701,-3.2983655618058276,-3.086610719104068
-0.006610825567092417,0.00031646678946692163,,
-0.002159802056567716,0.0062560989838785315,-2.649526701441327,-5.456692496565465
0.004116381499068916,0.005190697311230019,,
-0.006620339351564915,0.0005645112714393903,,
-0.00035285519422700406,-0.006645310103145571,,
0.004594920566474131,-0.004816499787074171,-2.596138814516582,-4.646553611637191
-0.004718122448229786,0.004706216705747101,,
-0.002352946023968051,-0.006235302337995105,,
0.00564116787894392,-0.0035804328753026907,-3.318452951603086,-5.447214100759941
-0.000563361675134152,0.00669250037995481,,
-0.0030967658492504577,-0.005989011565813242,-2.8354142917963827,-4.327220194383354
-0.00017062909515217934,-0.006742744443471913,-0.32621393525623,-7.769873433614155
-0.0013238510162984906,-0.0066239891086888915,-2.4250082037206497,-4.6796371936008745
0.00636398711607301,-0.002271091527347645,,
-0.00494888079866435,0.004617721131512384,-2.6237263919707443,-4.176345641306962
-0.004141157639243876,0.005398660494844297,-2.110393827613597,-4.916600248857178
-0.006256018256439013,0.0026931086141268323,,
-0.00347419874726048,-0.005868683985874377,-3.2130987625304184,-5.475224040091884
0.005025892114593221,-0.00463069150473281,-2.6422147664224283,-4.832619305430522
-0.006748512638969625,0.0011188726985134898,-2.543218206807956,-4.654704719826134
-0.0031210812155909057,0.006094504504296647,,
0.0031338680195300444,0.006095083105884072,-2.0614410428412846,-2.8818140823156573
-0.006658988890597102,0.0016411361201996376,,
0.0019311591745158534,-0.0065830565415960374,,
-0.0066268832591607155,-0.0017785561983252797,,
0.0039268031885340265,0.005634249314315053,-2.6329248650726487,-4.275958329198896
-0.0024447273500528047,-0.0064190068666278,-2.6687692289143676,-5.241858625643244
0.0003462773665943955,0.006864312833794303,,
-0.004634397608369807,-0.005099559736624581,-2.549689709236214,-4.305616852116084
-0.0063908855879711525,-0.0025919392717906465,-1.2200722698644628,-4.00441871655869
-0.005282144581166428,-0.004446484178485321,-3.6816610761510873,-2.745079583963832
0.0006989056461468573,0.006887375516081069,0.29210996355967467,-2.328659932369978
0.002536838738307273,0.006441222874528036,-2.82023262686389,-4.293026965243404
-0.0027547413582378077,0.0063561835082019125,,
0.00656836755015999,0.0022158652639162964,-2.4366225796009364,-4.327622676234388
0.006383890077519417,0.002753118727702002,,
-0.00551221633508413,-0.004238681549427284,,
0.006937749157115651,0.0005088410876831097,,
0.0026931869515013592,-0.006419167394107321,,
0.006818304910368355,-0.0014361742765981347,-2.3963823904827093,-4.371293551940177
-0.005861480013479945,0.0037781139266292855,-2.8748990335780493,-4.704861789972869
-0.003250711908669754,0.006170404001340734,-3.914763952372222,0.2688699989617663
-0.005043749262315796,-0.004831689397416121,-4.279071475091346,-4.589881238876463
-0.003796821815429991,-0.005864594490462367,,
-0.006640107434960175,-0.002248127427495367,,
0.006970402413842985,0.0007672558891183559,,
-0.006969978539223087,-0.0008467704854004148,,
-0.006326876067274712,0.003060875934540727,-4.625340212915777,-3.0276485364823627
0.0002551099095175276,-0.007042610812528302,-2.8264039862238364,-4.442091936780137
-0.0011046040246752205,-0.006978877850288177,,
-0.006764969484900004,0.0020528205678128275,-2.5872900655769393,-4.459860922033901
0.007036269474036596,-0.0007826077262440298,,
0.0013800587167459683,0.006949608952754282,-6.092327667896883,-6.628265705571057
0.0017320734018779595,-0.006876303071926211,,
0.00583232329935831,-0.004064021743194885,-2.762043184296234,-5.109970978868555
0.005325699735388742,0.004716167656070907,-2.066837594675258,-4.254282505353899
-0.00383588671582025,0.0059977998039444196,,
0.006652511967918172,-0.0025976243907094246,,
0.004640567004638335,-0.005461342339986441,,
0.0026729727127816627,-0.006652809383722233,,
0.0071815756762687285,0.0006409765778930598,,
-0.0032764150166643734,0.006428795638529111,-2.566747612239885,-4.515773851276553
-0.0062492846322677945,-0.0036353711100968354,-2.3243108204635177,-4.689393025803808
0.0063436589228774536,0.003471005636237424,2.63971723525711,-6.190247948687509
0.00699743375325291,-0.0018253065886807618,,
-0.0070290080661230365,0.0017898566001084387,,
0.006651299146473012,-0.0029035344586551925,-2.96449396752546,-0.6968752716732645
0.002529945250062349,0.006803181331041477,-1.9960698469008358,-4.5427619633491405
0.006949677700525969,-0.002170392598045203,-3.430237284638943,-4.122611425638014
-0.004407935692262925,0.005804759682877487,-1.5053788326244546,-5.287827998081252
0.007285079966033047,0.0002704619335538645,-1.1802456740490583,-3.862471209538026
-0.0006748569112694995,0.007280506284656911,-2.4741977366955616,-4.353540702601534
0.0008391358707199377,0.00729776817581853,-2.5650241796680566,-3.030107412455336
-0.005038773093225366,0.005355203597922527,-3.1553630870584435,-2.30206839996683
-0.00167260069995912,0.0071778205638285105,,
-0.002954441430025036,-0.006770084745418301,-0.6001130517111516,-6.910156026501584
0.006409940744867888,-0.0036762908406959044,,
0.0006351982727574589,-0.007398540157192732,-2.3961958805905232,-4.391660314017935
0.007356942215129435,0.001023265532657625,,
-0.0019915835685901553,0.007158456691933407,0.02240702338217429,-7.875364631880084
-0.00021236280085854263,-0.0074364957700641466,-1.8311385904936708,-2.29443552072936
-0.004632266340101975,-0.005832188369757906,-3.2678346008532064,-2.271930740286115
-0.0073759407029652556,0.0010387840033538208,,
-0.0015421565002776204,-0.007290811500630141,,
0.007357653228501432,-0.0012888765793632076,,
-0.0058051420481796245,-0.004711636290285343,,
-0.0025918522666647137,0.007014973617946971,-2.1278212551736493,-5.698149488450476
-0.002302085884231182,0.007127102810451974,,
0.0034070452292426475,0.006681442071747986,,
0.0015851364605218173,0.007332267629153675,-2.358819704386443,-3.85239350254336
0.0020783054567601964,0.007220279809588219,-2.5209365530055265,-4.182500925122212
0.001151341561496475,0.007432701191405897,-0.6819374199445783,-7.645387925854263
0.007510297271480049,0.0005106608274867822,,
0.0033959921947534595,-0.006726443938639111,-2.774833669741766,-3.899660954528673
-0.007423543434573116,0.0013419671975239845,-2.4509889207318554,-1.368153666607281
0.005978897402565675,-0.004607395027889308,,
-0.007168716290681451,-0.0023872459195024374,-2.4616734236539957,-4.289132698161434
0.00625099955258957,0.0042476174068276406,-2.3730669821349726,-4.412450096951902
-0.005749822260821928,-0.004921985177878238,3.1843198773123933,-7.918213015003674
0.0029230630964185854,-0.0069845793785551806,,
