X_t,Y_t,pm_alpha,pm_delta
0.00020461787601191615,0.00018803075215926673,-1.0576911641999058,-3.5981892986056705
0.0002310574769560692,-0.0002947974035112437,-1.4230714530586805,-1.974159495655672
0.0003916273431781065,8.551746008843957e-05,-0.6197699294388056,-4.300701092519608
-0.00011281175707886947,0.0006054300307399373,,
-0.0005121042017284798,-0.0004116503659376652,,
0.0003472861293296125,-0.0005821966126816878,,
0.0006806614752185549,0.00030160037286781536,,
-0.000699674905246258,-0.00033868692217962947,,
0.0002604138918110855,-0.000867767416784865,,
-8.966069181066592e-05,-0.0009692247331630877,-0.9469938495512933,-0.9753739959493566
0.0008142351211769636,0.0005533686433645638,-0.9766233806858878,-2.266442995622813
-0.0010299587860686178,0.00027058090556516254,-0.6305175423565598,-4.3479786710537045
-0.0010751385089339336,-9.2005495436756e-05,-1.3015958953242062,-2.297358491368945
0.00045912264130328957,-0.000989119285205136,,
0.00042821685295081277,0.0010079439673586358,-0.881798341772684,-0.7967507254471176
-0.0009393973501292756,-0.000602956368909593,-0.7803127659485247,-0.0308704819186908
0.0012928348281203042,-0.0002774981367016943,,
2.158717178250019e-05,0.0013241460591846672,-0.6999308231510253,2.126690353476442
-0.0009382556892121423,0.0009354221808153853,,
-0.001290348774396592,-0.00046735446519607877,-1.0459939600768229,-2.2411167954701363
0.0004011558123687927,0.0013231888344190212,,
0.0005201495917345703,-0.0013640843267530333,,
-0.0007346125593121157,0.0012650068595497874,,
0.001365349305164267,0.0005404631038814609,,
0.0014686927795334891,-0.0005359582683707703,,
-0.001012535992603038,0.0012697887487015305,,
0.00014775225276974436,-0.0016335448634009417,,
0.0006371716427758675,-0.0015297669992375103,,
0.0017043857562767516,4.847880374450301e-05,-0.8168420177381445,0.4159496343425002
-0.0012022680442428262,-0.001235655382300185,-1.231195246340312,-2.677056578920734
-0.0015716770656191118,0.0008308440479775606,,
-0.00027044937955208103,-0.0017729273729820182,,
-0.0005007319854162796,0.001743442867136721,,
0.0017339176609074206,0.000541521091227262,,
0.001155854254507937,0.0014317990482935628,,
-0.001441983078026325,0.0011481346291435646,-1.2570951292156964,-4.293663881134648
-6.02850990522216e-05,0.0018545312357259249,-0.6408399881414801,-4.262002732823834
-0.000736861731912434,-0.0017224261266843134,,
-0.0019144633140321904,0.00013479169871481386,,
0.0012085755943507638,-0.0015165238527955149,,
0.0019171451390344004,-0.0003821867384337354,,
0.0006467970028234832,0.0018932773879248679,,
0.001228820454050681,0.001658334520076967,,
0.0006942119830448726,-0.0019481717277644312,,
-0.0010168535254073661,-0.0018136813522278469,-1.3041428306493617,-7.940727217925579
0.0007708577630129409,0.0019368555459269526,,
-0.0004822740871978378,0.002141761346967257,,
-0.0022092683044245484,0.00016802217947380703,-1.2373316000605257,-5.77682722316961
0.0022280172470329047,-1.9122567212094833e-05,,
0.0009629599086668684,-0.0020180092116939604,,
0.001494983359471336,-0.0016841678111308824,-0.824953497340899,-0.2763006937854265
