X_t,Y_t,pm_alpha,pm_delta
0.00020151526727223764,-0.00021846879617215217,1.623044631426565,-4.954799511472407
7.425953433403447e-05,0.00034762802185082703,2.636530544225217,-4.908002629012024
-0.0002479947190716,-0.00030999964240343544,2.539735228933545,-5.032518822730769
0.000618285324988115,-0.0001983408700107626,3.793949893741293,-3.9695233141953614
-0.0006794031245305364,-0.0002650031716355788,2.6401233294792785,-4.771140001418382
-0.0007205029439077734,0.0003826899814660407,2.275530171213364,-4.248659492825931
0.0007425938805332683,0.0003730624625652301,2.69301785957185,-5.180220665567431
-0.0004114026396703298,-0.0007940932076627723,3.4429214330925184,-4.084412029672868
9.762193017678383e-05,0.0009548687821872817,,
0.0001843632145817627,0.0009466100629077677,,
-0.0003869634170345869,0.0009733484979352468,2.689736252380243,-6.4298523287246825
0.0004975281848898914,-0.0010167786040824773,2.6442956236747936,-4.922405622975835
0.00027597323880200947,0.0011381508495333437,2.7245940185783355,-4.496056959263877
0.0010260606095848681,0.0006831752821247405,2.802783017720205,-4.074058676494147
1.6159787816508734e-05,-0.001236618213101939,2.0710077896118886,-4.209062132650881
-0.0010207510645920074,-0.0007825641024780005,,
-0.0007460911916406257,-0.0011324197656803398,2.22377911778735,-2.896142614720138
-0.0009549761033325305,0.0010474554882281206,,
0.00023938438015655157,-0.001436561809990524,,
0.00042221013170918665,0.001394726224575264,2.975666040810947,-5.207179461261946
0.0011290847915256888,-0.000991194194336934,,
0.001553655129614375,-0.00021554776804806584,2.2220318518483912,-3.7772304762506055
-0.0011861311679656234,0.001069453726037125,2.414577864970662,-2.6505085598568154
0.0010475293220486123,-0.00124370236740851,4.078286092326602,-5.985847786795194
-3.472477384147329e-05,-0.001626316055933165,2.704670122910251,-5.2048769873333525
0.00043867546676264657,-0.0015685325981363615,,
-0.001574017952592447,0.0004780601898631444,2.857616261542072,-4.191786428574476
-0.0008530145685575398,-0.0014263688407177104,,
0.0012695615916737731,-0.0011940300824448383,1.7704752471903262,5.811139574290974
0.0003403674076865114,-0.0017207334789220903,,
-0.001772295368987988,0.0003247535494330902,2.8653143705432473,-0.6059015661263271
1.7375108343918227e-05,0.001898003433051597,1.8586395574171137,-6.744667813555175
-0.0013818475595956618,-0.0013415631345806004,2.803623131594856,-3.5181817831891937
-0.00024161465920054766,0.0019637890764703327,2.597176111649729,-9.96401754544502
0.001959191518866259,0.0004012209118550397,,
0.0008383462991833685,-0.0018536600934295044,2.187097852665717,-5.5418755803752
0.0018937667574184225,0.0008737721872882629,2.467107506926663,-4.9978233476202325
0.0016871723337600411,0.0013460326148143022,4.209483509841611,-10.0859851055497
7.760526602783018e-05,0.0021617134400191283,,
0.0020945629064416664,-0.0005976525050468325,1.8340372596478205,-14.545887501269704
-0.0003821098973080051,-0.0021744602753090794,,
