X_t,Y_t,pm_alpha,pm_delta
7.28618079209506e-05,-0.0001662421332756929,-0.16577069369292474,-19.09730161251346
-0.0002513947742129618,3.285708889355099e-05,,
0.00025297924517121706,0.0003194568466593747,0.9474081496331672,-16.758796756431828
-0.0002740226741127214,0.00038332952057593334,-7.436230166052122,-24.316006337089647
0.0001888316745226566,-0.0005336575822408701,,
-0.0006434968806264259,-0.00042817644095396204,,
-0.0007724146695229748,0.0003486228937033615,,
0.0004623701961656221,-0.0007458479176941868,,
-0.0007562257816096217,0.0005246116721766543,,
-0.0009146830355686901,0.00019494822504971933,,
0.0008834538466755417,-0.00031198389438785344,,
0.0005502257356915804,0.0007593655327705715,-9.026737993723632,-19.069645555247902
-0.00020475804016406723,-0.0009183142238717367,,
0.0007938393307404596,0.0005186717887518016,-2.2067142044738493,-14.944702067257465
-0.00035491740318737113,0.0009218034063170263,,
0.0010170707439760985,-8.904200209869075e-05,-2.513496291323841,-17.6780599963505
0.0009871312840332483,-0.00048077492269745815,,
-0.0008513083601004465,0.0007486454227817148,,
0.00048155606911167776,0.0010345443254210203,0.40165524098601846,-12.9273939970529
-0.0003138991317563895,-0.0011230689778588753,,
0.0009431741532704742,0.0007000602287254472,,
-0.0007027559866297258,0.0009722799654475705,,
0.0011895935723819793,0.00021015547017621029,,
0.0007521271537911841,-0.0009699895900141633,-3.4220318000636407,-17.60561251558676
0.00041486291195424357,-0.0011690940174660454,-2.357496278292064,-16.95085827841799
-0.0011916740927660737,0.0004697115429007794,,
-0.0013171248711634396,7.3596719374566534e-06,-0.327667866661703,-13.45593329838204
-0.0010268310823335184,-0.000827248603035048,-3.817727748606448,-11.55488808484493
0.00010770608246612537,0.0013436110496421667,,
-0.00015628688471531528,0.0013399379444274493,,
-0.0006276568031272112,0.0012018284009295737,-4.074192630075762,-15.756277530512648
0.0013663193499586599,-0.00017899141915805506,,
-0.0009389324006159437,-0.0010718571377256268,-1.5154418125766156,-12.040776710527126
0.0013031735797036763,-0.0006385309944860536,,
0.0014264312573810385,0.00040557443410193226,,
-0.0005564777019193649,-0.001399408269338016,-0.5589876592347421,-13.399798025070782
0.0003928714841313255,-0.0014758743767706107,,
0.0015819137441029634,4.487022476859552e-07,,
0.0012307994620770163,-0.0010025115800604573,-5.164944937563689,-19.569371239774604
-0.0011969891822722497,-0.0010687298890796485,,
0.001390473554494755,0.0008211863445497236,-4.237369740210706,-17.988021048206456
-0.001389109619339875,0.0008443663593340447,-2.162225053746954,-21.19752603778632
-0.00162712161219341,0.00023669006734360193,,
