X_t,Y_t,pm_alpha,pm_delta
-0.00019443867956029506,0.00011775826104681328,,
-0.00014124365356444173,-0.00027826584170121977,-1.896266646291119,-2.228038684985941
0.0002463793741007155,-0.00028490180332473275,-2.733627626211603,-3.7491445738942586
0.00016421422753922846,0.0003691243146753609,-2.5028653949974267,-1.8180296136580096
-0.0005358199475601624,0.00010114026418715072,-2.84066173644514,-2.786052275448428
-0.000524885869703107,-0.0003241554888782475,,
0.00028466199446232766,0.0005846075557897975,,
-0.00043964356817216235,0.0006631363715740404,-2.6287686045904417,-2.698818615296766
-0.0007996521626401308,-0.00022362380051800054,,
0.0007173167806470473,0.0004357961496068236,,
0.00018365690375485882,-0.0008442722081536039,-2.4046487245363504,-2.916549229693501
0.0008695487089241294,-5.411317779646793e-06,,
0.0008388061371713023,0.00025959631124741425,,
-0.00032678840675055474,0.0008403985609740751,,
0.0002006227422683193,0.000898772712865446,,
-0.0009278314864831832,0.00018936923825832897,,
-0.00012900968438307175,0.0009557612037332027,,
0.000911674593792952,-0.0004575507787999901,,
0.0007392859458965832,-0.0007562363981831612,,
7.560386923793376e-05,-0.0010642082666866396,,
-0.0005488194170695991,-0.0009165039874189869,-2.392845868126822,-2.3633304121942094
0.0006643027628866594,0.0008435446768578705,,
-0.0005042132783362043,-0.0011525389257184637,,
0.0006254933173495036,-0.0011047067770281495,-2.5804317783541117,-2.7728814468364265
-0.001197649528678993,0.0004867112413184226,-3.084667267196222,-1.0623012368097138
0.0013293049523835482,0.00025264705511216564,,
-0.00041453779419827033,0.0013074428889555101,,
-0.0011675162811812145,-0.0007839848262171847,-2.3675076176823593,0.1126882345952499
-0.0009103254037049376,0.0010734523565672247,,
-0.0011005457310460918,0.0009381784287941185,,
-0.0014861726184966554,-0.00018326825294222863,-1.2312254498017934,-5.011177055805343
-3.6392424001607824e-05,0.0015105172180753797,-2.7982680460034612,-1.6510205844512678
0.0011021068488649673,0.0010558637085965222,-2.1692410872047327,-2.019225299766719
0.0007805672165071201,0.0013308519870588935,,
0.0001483168190300204,0.0015806481291973287,,
-0.00153610328982852,0.0004484711882202714,-2.7264647275248484,-2.489523599509755
0.0006808299368128526,0.00146842224499291,-5.044998425943319,-4.434715370237278
0.001392084065034418,0.0008445292977732138,,
-0.00046418915405245184,0.0015707126948911485,,
0.0008796294629257145,-0.0013833242849266322,,
0.0013296229389136301,-0.0009640818469016323,-1.6192524067875462,-4.076243736083333
0.0015429583170156356,0.0005977262297413948,,
0.001526247787103147,-0.0008409748537586611,,
0.0016401167592188554,-0.0006275780263726322,,
-0.0013291030986093157,0.0011766266906707854,,
-0.0015609982922603369,0.0009097738996929423,,
-0.0017934421526619047,-0.0002811340466451975,,
-0.0018113310709702716,0.00035510321864299466,,
-0.0006759422206454529,-0.0017691594122363407,,
-8.594163858652793e-05,-0.001898320128568805,,
0.001181480415301394,-0.0014962675727413937,-1.3007583337082085,-1.8604179523675897
0.0018806704680018244,0.00040930154440270026,-2.826620483933001,-3.413918518868668
0.000638052049388507,-0.0018488572643027212,,
-0.0003790250179860255,-0.001919831461115671,,
