X_t,Y_t,pm_alpha,pm_delta
-0.00013994645197161024,1.4933107635124405e-05,0.5104624029434736,-2.532854671032444
-0.00011924354142015111,0.00031440896574558904,-1.1765043377305138,-0.7462285991847393
0.00020602866408766748,0.00028729467782246315,,
1.945522692305007e-05,-0.0005268367900925244,,
0.0005679329818906881,8.945774857422589e-05,,
-5.8302726594358016e-05,0.0006187926329246447,0.03611510694391302,-0.2549683071384719
-0.0006114342688637715,-0.00038816992775668685,0.3587779351661734,-1.8371909118079968
0.000535160621161121,0.0005133347667255478,0.39732400562403997,-2.2932633299205807
-0.00048021758430523594,-0.0005700703156029333,,
-0.0002913534824764699,-0.0007140045876239343,0.8409300360696593,-1.5572204586453284
0.0007255512539891895,0.00040735081215364724,0.18407535770027544,-6.258334127037788
-0.0006890498606669395,0.0004976639354522382,,
2.273687077256093e-05,0.0008976112427284471,0.48688527507502355,-2.0461213620002368
-0.0008662122076916259,0.00043301904012532064,0.309945148927149,-2.7184681522321616
-0.000990177986991105,0.00010594055890870121,,
-0.0002781738336283285,0.0009638594254679913,,
-0.0008296247419500647,-0.0005829865991143158,0.1988897713553153,-0.9418071244310978
0.0003800750267250357,0.0009623303384337129,1.2332815054599053,0.4016723949659991
0.0010740649810879414,-0.00011945338864541386,,
-0.000613871473007081,-0.0008918571906306377,,
0.0006711067093008505,-0.0008952912289178,0.44387295724988146,-3.662924538030136
-0.0004815328032060047,-0.0010187233534730707,,
0.0009217853543875511,-0.0006495371298424873,0.5214992608814614,-0.8455169652662207
-1.854832072648051e-05,-0.0011300618844431044,,
0.0007019413772894377,0.000930654539483667,,
0.0011473607200221602,0.0004969643143381094,0.42781791901823385,-2.4194390866327584
0.0002806093903309695,-0.0012469201971324758,0.8488327559528186,-0.4308201239596042
-0.0012028419096884477,-0.00043684602357707374,,
-0.0010485658505713987,0.0007345741103732089,,
-0.0006866531840164921,-0.0011158926107548528,,
-0.0005207286104942873,0.0012406189242716334,,
-0.0010455460490622008,-0.0009397958141298398,,
-0.001366588460229225,0.0004467404388799113,0.40506778045811803,-7.414664578153581
0.0007127478638303679,-0.0012675486325074798,,
-0.0002443858937967243,-0.0014372468429755456,0.583065119046478,-2.163794646827495
-0.00012572197538950123,0.001471347017091978,0.7412642871129571,-4.908122837785544
0.0015005432175198487,0.00018967762672949482,0.28225988776969174,1.584530883902723
0.00027315942173427264,-0.0014918325637534398,0.6370470245560284,-1.527838369070352
0.0009878643435368424,0.001162078949002515,-0.021069591270795284,-2.122367201401965
-0.0006525796385167125,-0.0013895634414085815,0.2533174674233618,-1.7235646259729736
0.001535240270916684,-2.543339007809227e-05,,
-0.0012892568048882467,0.0008473411002078949,0.739345990930342,-0.7449817347387073
0.0014732384114307209,-0.00045815034288255405,0.4825750749013366,-3.0482124737845533
-0.0012788154963728777,-0.0008839491553188928,,
-0.000635372946643076,0.0014766570161634908,0.8789436648653783,-0.0962898322111737
0.0013244346418828635,-0.0009199150690636034,,
2.40282911478521e-05,0.001613024682622223,0.3132085417092572,0.6276889272297153
-0.001593010213970922,0.0003413212657246262,,
0.0013317362603015917,0.0009645296434737139,,
0.0007515411336020079,0.001473065595999017,,
0.00022789386072667354,0.0016931106914838696,,
0.0015989869648932017,0.0006109393920408803,,
-0.0016743370428741538,-0.00036962045842018574,-1.0963556937546899,-10.267589379213678
-0.0009279540794112696,0.0014483730033212148,,
0.00153275834752588,0.0008118459882614769,-0.06909506701897969,-5.024506199721474
0.0017863143761817453,-4.473461727474323e-05,,
0.001586960414862779,-0.0009165931591102973,,
0.0009215148548092533,0.0015853741712349562,,
-0.0018475106438050426,0.00015554665745660509,0.490882847745776,-3.0453377047996475
-0.0015405542493952904,0.0010380264123033796,0.2653668162790302,-2.734550614742094
-0.0012970083721499318,-0.0014140194150948876,0.13187362021893131,1.4609509720947873
-0.0018797485170564197,0.0004185004455112386,,
0.0008109940224843741,0.0017882350051362727,,
0.0005100768345455317,-0.00191809727967282,,
-0.0003745636155641249,-0.00196776903722879,0.30059843761666954,-1.89366052684369
-0.0013382185644079468,0.0014916827595324756,,
-0.0007592693189114075,0.0018567965218571141,,
0.0008599606888143991,-0.0018671506578211159,,
-0.0010072145398501663,-0.0017995722627180267,,
-0.002040765407074484,-0.0003675317449816151,,
0.0019854303113011336,-0.0006439743197494532,0.7529878343280424,-2.748118363513251
0.0007922586798143646,0.0019380834047524461,,
0.0018676751266757403,-0.0009560025764224011,0.5031035076281998,-2.4646064667539385
-0.0019404988210332363,-0.0008126811681943114,0.09111746314275966,-1.6427832831263678
-0.000212718793779374,0.0021044839285969262,-0.3059608594196259,0.1153705471587102
-0.001669173118160212,-0.0013055260016944566,,
0.00178079588186648,0.001154706771396072,0.15561128787593048,-0.075058386688814
0.0021308581900826885,0.0002184021166193101,-1.143344241261502,1.7200220288430017
0.0016672980783542966,-0.001361238706268703,0.3911444355517999,-0.2792332535647501
-1.9045781615321987e-05,0.002189527178388387,,
0.0011201114578347038,-0.0019026761891741495,,
-0.0018825382460946247,-0.0011932806537965528,,
-0.00182287391554269,0.0013067199833629796,,
-0.0006523781721071914,-0.0021825875873940563,0.2452048273763849,-2.3443857110191377
-0.0008851877648986916,-0.002103173743670487,,
0.0022574646929438735,0.00033805817486352434,,
0.0002136062438673989,-0.0022760082203620137,,
0.0015238596997474276,-0.0017083869937044337,1.2712154921997998,-2.5714776623742632
-0.0016367410123019925,-0.0016022497712880445,,
0.0014866909792955552,0.0017503341519537576,0.5139944303190092,-2.2685067018993683
-0.001526483226841453,0.0017395278213185544,,
-0.002299314155402252,0.0003097191131295275,1.2291562953206476,1.4386626225925818
0.0009239639258892959,0.002153098300480847,,
-0.0022411741681220587,-0.0009009139655148958,,
0.00241522392589061,-0.00013169935428112748,0.039832069798835155,-3.689331656063355
0.0022229237968554244,0.0010447829636631625,0.4391935041098979,-2.29499338285947
0.00038425929858713014,-0.0024277021490653806,0.0020418345729061997,-4.952892930239723
-0.0008971263843118975,0.0022909713030416583,0.3536451068664339,-2.2084960080246794
-0.0024485048020266714,-0.00029346085450673593,0.46081729194034166,-2.911139195112054
0.00021536836325948279,0.002466500147262308,,
-0.0013006534341712932,-0.0021134362850871694,,
-0.002400872309637879,0.0006631611841656811,0.004513295394886215,-3.383775626473992
-0.0025087930206687025,0.00018184004281356076,,
-0.0016115080565466085,-0.0019548702410744196,0.6607340383871458,-1.7345064901617198
0.0013842800531272473,0.0021222178013904107,,
0.002239998621238662,-0.0011932518079053492,,
-0.0020814373690250837,-0.0014552637936309798,,
-0.0015090277872466227,-0.0020449524742748165,,
0.0017479620619357016,0.00184641412056769,,
-0.0018064228835644913,0.0018018165638833059,-0.08578763060242009,-6.618129437746413
-0.0005731591743460108,-0.0024889101517073494,,
0.0025148884929526074,-0.0005035473277508861,,
-0.0025728693322501195,-2.3378844575174478e-05,0.7843479995209295,-2.2625899474090714
-0.0011112221821419491,0.002326721170353911,,
0.0009618095318314207,-0.0024123079719286403,0.5488744058327667,-1.5272469697075135
-0.0008545899359159247,-0.0024718759690548274,,
0.0009234175351402473,0.002452907298532629,0.44421973474781035,-0.9921666022555762
0.0026302945607113676,9.606584466156154e-05,0.11966030987388941,-1.0195438538893944
0.002074589692235077,0.001633098995870143,,
0.002517534959185936,-0.0008046541005665131,,
0.0007183568075543538,0.0025453151061369853,,
-0.002623486003325011,-0.0007983147645519681,0.3929861486842286,1.1035272581034952
0.0027068010439720183,0.0004939294826882758,0.28910052092487215,-1.9887597194057616
-0.001949184517713756,-0.0019693379650494404,,
-0.0006635528752612284,0.0026909139322801637,,
0.0023680283487075627,-0.0014407741156839324,,
0.002376775790326599,0.0014373742449405168,0.10849870398259258,-2.631736497674181
0.0018850219246741046,-0.0020995050453736265,0.649610874754884,-2.9777759275537434
0.0025455370750440878,-0.001227978453472838,,
-0.0026428416562051726,0.0010061537604171423,0.3767526319894234,-1.078746760611107
0.00047403661090340534,-0.0027996067016413943,,
-0.0027648626964384454,0.0007126712614372329,,
0.00022321558620441923,0.0028742918786187573,,
-0.00047794693090015436,-0.002843291815110487,,
-0.0023767711578281153,0.0016322716307507422,0.39897121449706197,-2.3584694407998037
0.0028661110483948504,-0.000426679560763618,,
0.0012955402401246398,-0.002596131157206413,0.16679832310489973,-0.2754096668341136
0.0018398662118052091,0.0022523758258040133,,
0.00010030694440861736,-0.0029266218389085714,0.7629584263044041,-0.8694499073635746
0.00223886071593226,-0.001894259702400983,0.3255312636715872,-3.9621189142053055
-0.0008355040245551869,-0.0028121697177177322,0.23060356358160955,-1.7507455810419117
-0.002195694303944784,-0.001998420622871032,,
-0.0025385753044913782,-0.0015519026785860346,,
-0.002981398408397062,7.234848953597601e-05,,
0.002825600818554759,-0.001025237286962812,,
0.002090580199569809,0.0021998533214689824,0.45788714736579067,-0.6855522465952331
0.0026715147645496504,0.0014765489245227997,0.2046954269648042,-1.7008178476510942
-0.00016825797402959756,0.003066475884826046,0.4219011207455142,-3.2030760398637588
0.0010658647780950523,-0.0028844492267542697,0.30775386338786387,-2.4972963034487163
0.0006334649026792727,-0.0030266430338793055,,
-0.001617348239397143,-0.002635939441378131,0.4354080014688483,-2.9905690503484634
0.00294581349728306,0.000987643169488491,0.2547819536624956,-2.767787108969249
0.0004568968225137435,0.00307892148235475,0.4041459833152422,-2.536633169612376
-0.0023671123311565906,0.0020227542880484756,0.4689909025742084,-1.8651038769012889
0.003061364423051995,0.000612300059038931,,
-0.003081840019649986,0.000520583901522775,0.547847534850482,-2.2579394210963817
-0.001956764235687558,-0.0024546332434685616,,
-0.003034628213478468,-0.0008321939143494913,2.0188742887954843,-0.8437653678457515
0.0002661164562688945,-0.003163298080377557,0.6177616072130163,-3.2781160222358103
-0.0031542806709262397,-0.00047281844533128385,0.46347471294320053,-1.7010968250259713
-0.001849452320734979,0.0026109295760407343,0.4322536414472689,-1.8032232442021636
-0.003002911834913772,0.0011413257567112235,,
0.00257173108945223,-0.00192698728996543,0.3831448795596178,-3.448064901240235
0.003222194442243871,-0.00010028104423539455,,
-0.0027739883091225104,-0.0016794247981207762,1.0994221685312318,-9.593216927162272
0.0029132113076261053,0.0014379195873214126,0.21410350072474707,-1.8300648206909496
0.002981639311532778,-0.0013554092949501812,,
-0.0023284095823096927,0.002315586572239146,-0.05723943918396993,-2.9978802603603167
-0.002441451838206549,-0.0022235443697069084,,
-0.0010055813301610111,-0.003145910397928848,,
-6.376671923850072e-05,0.0033042734190782148,0.9972982063556037,-2.2821614649247226
0.0011270953746644074,0.003110987661553832,,
-0.0015247459555606743,0.0029413202076298533,,
0.0023824360076592096,0.0023144372312102405,0.39021596592804847,-1.855129415472663
0.0019113089150330728,-0.0027326196787121186,0.6233967298405523,3.1737605477942816
-0.0005628560200677847,-0.003292603185914842,,
-0.003336188333019023,0.00022338006442862207,0.9141383207420695,-2.121616410931499
0.0007606354795810401,0.003282182241771043,,
0.002943256488454583,-0.0016840021476496583,1.7693387284306863,1.3412331071733077
-0.0022388067932857803,-0.0025619477539711106,,
0.00034473569679291843,0.0033863980681488855,,
-0.0032157421955795957,-0.0011195801141749184,0.193122539475133,0.1814417114398439
-0.0005514964458752214,0.003364487942579593,0.5874074031997125,-1.9047288402775877
0.0032418029219903137,-0.001055835601156964,0.36106015768965516,-2.099143677109746
-0.001721799348107495,0.002957554077214493,0.6312381810904082,1.6140321891187115
-0.0028308643647349512,-0.00193331761498809,,
-0.0013414951983030056,-0.003175871577050481,0.8493544310735651,-6.002524517855062
-0.00032276040243421275,0.0034424418704932193,,
-0.0034558730020050527,-0.00015800404079766969,,
0.0002071636078617844,-0.003464432432778955,-0.4665937892084126,-2.7071885368195723
-0.0020325140489768196,-0.002826080147810487,0.4764414239474598,-1.643575391214616
0.0014633144151360768,0.003177128357456061,0.7108551796877491,-0.7706202439866408
-0.0035046982570540453,-0.00027111810555415823,,
-0.0031205276929730267,-0.0016774366968596896,0.3204310799826157,-3.2198533156739417
-0.0011795340806813265,0.0033490019463372277,,
0.003257670224003013,0.0014405933017100116,0.9709184412913361,-4.281598806790651
-0.003560113467362406,0.00039397341564471894,,
0.0029975626307109076,0.0019785665450448645,0.0185257059196238,-2.5713661473234857
0.0035803057094221163,0.00031016975475542315,,
-0.003510846035673378,0.0007829040760676689,0.6644995552318796,-1.5268684758207345
-0.002684578173318319,-0.0023982688260709775,,
0.0009013696395033852,-0.003490710255793753,-0.014960383759718827,-0.4130333676783526
0.0008317414729708186,0.003559763395266919,,
-0.0010818731732228656,-0.0035235551628713634,,
0.00028280104724949534,0.003683762919936368,-1.2214568685697877,1.215278076512114
-0.00237707895913708,0.00283065709720057,,
-0.003661766660083247,0.0005516165935059734,,
0.0022376146452516023,-0.0029556484168482455,0.18659783581596884,-0.9484395155122416
0.0024466930074833306,0.002786867262232356,,
0.001470083716395678,-0.003413374740966924,0.31344981923165566,-1.2870226735652583
-0.0035768038055979485,0.0010224908450730083,,
0.003154156919261637,-0.001978228019335753,,
-0.0021147576873720903,-0.0030765459955707604,0.9484656110777667,-4.493083297170543
0.002837684062776825,0.002445537611820066,0.44267400082305164,-0.6397682025236712
0.0037465937779776258,-1.475176398758694e-05,,
-0.003019102628208379,0.0022189429869352976,,
0.0020152417518566152,-0.0031615473221046513,,
-0.0036484453322309317,-0.0009301942670904335,0.19462602979822968,-2.346944647823481
0.0037157601775359072,0.0008663737673488106,,
0.0033585288141022344,-0.0018175107291760319,0.39120326115821824,-0.9780638364684712
-0.0034058460678525323,0.0017349557189414338,,
-0.00344392871097585,-0.001666427922577142,0.41293508527951023,-2.4513523210117087
0.0004342330738251473,0.0038084912534060255,0.19241791043391573,2.037628034301976
0.00378335358908084,-0.00066417314405718,0.09484673172119232,-1.154721732065641
0.003415584809907866,0.0018086622098336632,0.5155677406693949,-0.0087785845488951
0.0009135593560441097,0.0037665619758668243,,
0.0015695598193985684,0.003555396140353032,0.07262960912058533,-3.294215005919159
-0.0028224959032956925,-0.002676650503142974,,
-0.0016541478572450665,-0.003522311549408328,0.4969440724656859,-1.9818954000941515
0.0037425667289546325,-0.001095444007632141,-0.09099622434591874,-3.811106512159849
-0.0036997228245566577,-0.0012589594292961735,,
0.0038940317606816505,-0.00033904127914399996,,
0.00023434226547155816,-0.003912509570161697,,
0.0028320019538953314,-0.002727767240677133,0.46717396288339647,-2.106472615186812
-0.003107140047146048,0.002445195639391445,,
-0.0008762458261432601,-0.00386571827005482,,
0.0031015586492483156,-0.002506906698412962,,
-0.0004296447312487471,0.003969556903517716,,
0.0037444802817904288,0.0013919081177495244,0.3720401606529296,0.2567459836382801
-0.001902930938319117,0.0035358832694020615,1.6813512969655802,-1.9114168190190848
-0.00041110193048941624,-0.004000533411149186,0.20043408822716802,-2.304502108279509
-0.004015645312431647,-0.00022374021101392573,0.3803430269764828,-1.8155577656766773
-0.0008432234612428133,0.003932580167845106,,
-0.0016370659085580366,0.003676374104217624,0.12608206163573643,-6.757203819182658
-0.003987526602977337,-0.0005439355486479033,0.6659071456566522,0.6550543972444102
-0.003790115788092078,0.0014156012549079763,1.5086534528915767,2.3431609789524037
-0.0010527249737379283,0.0039120568143246395,-0.38886670207041024,-3.876835651507257
0.0019399462979399753,0.0035693562934921547,,
0.0007350055530177666,-0.003997251732460215,,
0.004034235199751195,0.000528838218827944,0.9065685263547655,2.5713211154341136
0.0004327002794977132,-0.004047271206926277,0.23782789537200427,-0.2097292932147949
0.0025084457874140586,0.0032059775245392007,,
0.003952773487703202,-0.000997264990096046,,
-0.003731166301046576,-0.0016486027775854985,0.4148339774835661,-2.139309721961548
-0.0025317166152105312,0.003211641814194486,,
0.001836484802597937,-0.00365869946265991,,
-0.0029349897681070374,0.002854320004016644,-0.13044677100927574,-0.2222205335153125
0.001575813125647945,0.0038393370488881483,,
0.004144244464574264,-0.00026036750364245246,,
0.0031666504664039966,-0.0027018017303052167,,
0.0023776865283054198,0.0034215732736281343,0.4390118679658136,-1.5523519651420197
0.004172758475130059,0.0003179295533150043,,
0.0033440614070539545,0.002542900415732081,,
0.0038728556454418507,-0.0016476406972799752,1.077708539017586,-2.425442764482568
0.003537504311232556,-0.0022878461683557613,,
0.003948207581419399,0.0014801418015085463,,
-0.002735713080512564,-0.003246890894897854,-0.0007105432015983892,-1.912811160909276
0.003836551041170469,-0.0018568570309208082,0.04737412184910494,-2.943480851799973
-0.0006565974952860655,0.004253048078995599,,
-0.001642914372911406,-0.003991423012250977,,
0.0012590136863930743,0.0041364326696012085,-0.5666628095605649,-3.074570972047236
0.0032978825862316464,0.002816738713202048,,
-0.004261095067826442,0.0008224510193414852,,
0.002999503126314966,-0.0031450381307266285,0.27418743579951554,-3.359910081290719
0.0041855097863772684,-0.0011791067566501447,,
0.0016429547083484212,-0.004042654175365948,0.26853732200521874,-2.456685645371232
-0.0004645708186804502,-0.004341936928991638,,
0.004100482977768468,0.0015311185682020491,,
-0.002936076091800045,0.003250068847257765,0.2924084064485731,-1.3574210504748023
0.003097237972340338,0.003098537322123049,,
-0.004085446167442269,0.0016739861010236306,0.24819651934099732,-1.532657067863155
0.0019338975020184587,-0.003971578596201532,0.40574601582550474,-2.768259633757478
-0.004390715473922784,0.0005169029550139302,,
-0.004271277389931653,-0.0011660165607120256,,
-0.0035185352933752986,-0.0026881406981170927,0.270700534424436,-2.033960498177801
-0.0012047132197212783,-0.004273878155801501,,
-0.0038974024534098183,0.0021664280341669893,,
-0.00251832199445258,0.0036822146296990924,,
0.002414897919931185,-0.003757364482652578,,
-0.004464219752962727,0.00017557886882276367,,
-0.004418161355099781,0.0007513505957275424,,
-0.00250905379007237,-0.0037134628733787043,0.8136691868966839,-2.6097373225089187
0.004491276422140618,-5.428482993449632e-05,,
-0.002135992037415942,-0.00395166782031528,0.26113515683510163,-2.250041509107308
0.00270820674422997,-0.0035851380092781545,0.9251188477534374,-3.325433654937197
-0.0027388075453647982,0.0035663201561902265,,
0.004430686597548474,-0.0008592840504819572,,
0.002933048207295665,0.003443133764206069,,
0.0006320007523057834,0.00447903824985171,,
-0.0036042550182497027,0.002781107643550271,-0.29162493941136575,-4.12148215685717
-0.004503528535385295,-0.0007026599053886471,0.2532926279945014,-3.180432290003666
-0.0012617099364183367,0.004394352183322578,-0.669050625971009,-1.130776764642767
-0.0008794443591517828,0.004495621341434072,0.28622837415133795,-2.7439627216079794
0.0018270741856874996,0.004205453306516652,,
-0.00047013148629424656,0.004568982266157718,,
0.0031363477233720045,-0.0033587962845525133,0.30605017569764825,-2.353495262107704
0.004024291520379576,0.002224802114455684,,
0.004185429165470217,-0.0019519390705668828,,
0.004256979347823093,0.0017921125658784919,,
0.004549922863710181,-0.0008140795031598927,,
0.0015556108421678242,-0.004364373922427094,0.499963453165122,-2.3388263905141997
0.003911052316264687,-0.0024944789191877685,,
0.002466568009397206,-0.003935337392031257,,
0.0008010078880307585,-0.004581742459312725,1.920709630284369,1.1948266559460536
-8.516273743658849e-05,0.004664365005948241,,
-0.0002675472132241098,-0.004697470741465036,,
-0.004615466115585076,-0.0009712119933163792,0.11645272401372224,-0.443657836109564
0.000628929588155288,0.004688552040432398,,
0.0017578982430529252,0.004398143643179686,0.4316107511260583,-3.2356226066033558
-0.0025820001302560925,0.003974827213173892,,
-0.0006721613783529626,-0.004704012032532752,0.5803590368693172,-0.9105021579728092
0.004100387358172086,0.0024041385653219747,,
0.0009082241224288628,0.0046763727353368745,0.22859861079522711,-1.0836097800904625
